-1.807 -0.0 1.888
-1.377 -0.313 2.217
-1.959 0.0 -1.484
-1.56 0.0 -1.875
-2.437 0.637 -0.121
-2.409 0.327 -0.585
-2.131 0.528 -1.14
-2.232 0.889 -0.676
-2.201 1.213 -0.175
-2.263 0.0 -1.014
-2.035 0.825 1.374
-2.141 1.152 0.819
-2.346 0.917 0.355
-2.494 0.313 0.409
-2.328 0.593 0.91
-2.139 0.28 1.439
-1.751 0.593 1.845
-1.377 0.313 2.217
-1.585 1.152 1.718
-1.283 2.031 0.91
-2.039 1.482 0.333
-1.831 1.33 1.248
-1.757 1.68 0.819
-1.413 1.68 1.374
-0.739 -2.275 0.941
-0.558 -1.719 1.888
-1.105 -1.482 1.845
-0.128 -1.406 2.217
-0.927 -1.948 1.439
-0.395 -2.121 1.439
-1.262 -0.917 2.109
-0.723 -1.213 2.217
-0.723 1.213 2.217
-1.262 0.917 2.109
-0.739 2.275 0.941
-1.105 1.482 1.845
-0.558 1.719 1.888
-0.128 1.406 2.217
-0.395 2.121 1.439
-0.927 1.948 1.439
1.055 -2.19 0.819
0.699 -2.152 1.248
1.161 -1.863 1.374
0.156 -2.19 1.374
0.605 -1.863 1.718
0.023 -1.848 1.845
1.068 -1.509 1.845
0.482 -1.483 2.109
0.93 -1.062 2.217
0.93 1.062 2.217
0.156 2.19 1.374
0.699 2.152 1.248
1.055 2.19 0.819
1.161 1.863 1.374
0.023 1.848 1.845
1.068 1.509 1.845
0.605 1.863 1.718
0.482 1.483 2.109
2.039 -1.482 -0.099
1.833 -1.719 0.409
1.935 -1.406 0.941
1.535 -1.848 0.91
1.566 -1.483 1.439
2.139 -0.28 -1.205
2.328 -0.593 -0.676
2.494 -0.313 -0.175
2.141 -1.152 -0.585
2.346 -0.917 -0.121
2.131 -0.528 1.374
2.409 -0.327 0.819
2.201 -1.213 0.409
2.232 -0.889 0.91
2.437 -0.637 0.355
1.298 -0.556 2.217
1.895 -1.031 1.439
1.462 -1.062 1.888
1.765 -0.549 1.845
1.807 0.0 -1.654
2.139 0.28 -1.205
2.392 0.0 -0.707
2.328 0.593 -0.676
2.346 0.917 -0.121
2.141 1.152 -0.585
2.494 0.313 -0.175
2.409 0.327 0.819
2.131 0.528 1.374
2.232 0.889 0.91
2.263 0.0 1.248
2.521 0.0 0.333
2.437 0.637 0.355
2.201 1.213 0.409
1.56 0.0 2.109
1.895 1.031 1.439
1.765 0.549 1.845
1.959 0.0 1.718
1.298 0.556 2.217
1.462 1.062 1.888
2.039 1.482 -0.099
1.833 1.719 0.409
1.935 1.406 0.941
1.535 1.848 0.91
1.566 1.483 1.439
-1.113 0.286 -2.269
-1.514 0.292 -1.95
-1.625 1.647 -1.602
-1.68 0.763 -1.841
-1.338 0.763 -2.177
-1.113 1.24 -2.269
-1.514 1.234 -1.95
-1.254 1.674 -1.987
-2.09 1.31 -0.672
-2.066 1.043 -1.07
-1.828 1.216 -1.546
-1.914 1.525 -1.148
-1.888 1.803 -0.719
-1.941 0.763 -1.438
-1.836 1.751 0.134
-2.012 1.549 -0.264
-1.343 2.035 -1.602
-1.166 2.582 -0.672
-1.66 1.969 -1.175
-1.317 2.348 -1.148
-1.573 2.237 -0.719
-1.37 2.434 -0.264
-1.101 2.505 0.212
-1.749 2.034 -0.283
-1.507 2.204 0.134
-1.212 2.204 0.61
-0.147 0.31 -2.585
-0.648 0.292 -2.485
-0.287 1.647 -2.429
-0.147 1.216 -2.585
-0.93 0.763 -2.429
-0.477 0.763 -2.585
-0.648 1.234 -2.485
-0.798 1.674 -2.269
-0.519 2.361 -1.841
-0.413 2.035 -2.177
-0.02 2.348 -1.95
-0.916 2.057 -1.95
-0.134 2.641 -1.546
-0.668 2.819 -0.653
-0.372 2.814 -1.07
-0.905 2.641 -1.07
-0.126 2.92 -0.672
-0.6 2.609 -1.438
-0.996 2.361 -1.546
-0.916 2.714 -0.217
-0.406 2.88 -0.217
-0.634 2.714 0.239
-0.133 2.819 0.212
-0.339 2.582 0.666
-0.795 2.434 0.666
0.752 0.216 -2.429
0.386 0.483 -2.585
0.248 0.001 -2.485
0.386 1.043 -2.585
0.0 0.763 -2.638
1.082 1.549 -2.177
0.752 1.31 -2.429
0.248 1.525 -2.485
0.62 1.803 -2.269
0.802 0.763 -2.485
0.339 2.582 -1.602
0.795 2.434 -1.602
0.11 1.969 -2.269
0.479 2.237 -1.987
0.948 2.034 -1.95
0.133 2.819 -1.148
0.634 2.714 -1.175
0.406 2.88 -0.719
0.916 2.714 -0.719
0.668 2.819 -0.283
0.134 2.641 0.61
0.6 2.609 0.502
0.372 2.814 0.134
0.126 2.92 -0.264
0.905 2.641 0.134
0.996 2.361 0.61
0.519 2.361 0.905
1.181 0.495 -2.269
1.501 0.254 -1.95
1.835 0.523 -1.602
1.181 1.031 -2.269
1.55 0.763 -1.987
1.501 1.272 -1.95
1.835 1.003 -1.602
1.359 1.751 -1.841
2.052 0.763 -1.175
1.997 1.272 -1.148
2.012 1.549 -0.672
1.836 1.751 -1.07
1.745 1.471 -1.546
1.888 1.803 -0.217
1.37 2.434 -0.672
1.101 2.505 -1.148
1.749 2.034 -0.653
1.507 2.204 -1.07
1.212 2.204 -1.546
1.57 1.904 -1.438
1.166 2.582 -0.264
1.573 2.237 -0.217
1.66 1.969 0.239
1.317 2.348 0.212
-1.343 -2.035 -1.602
-1.166 -2.582 -0.672
-1.317 -2.348 -1.148
-1.66 -1.969 -1.175
-1.573 -2.237 -0.719
-1.212 -2.204 0.61
-1.507 -2.204 0.134
-1.37 -2.434 -0.264
-1.101 -2.505 0.212
-1.749 -2.034 -0.283
-1.625 -1.647 -1.602
-1.113 -1.24 -2.269
-1.254 -1.674 -1.987
-1.514 -1.234 -1.95
-2.09 -1.31 -0.672
-2.066 -1.043 -1.07
-1.828 -1.216 -1.546
-1.914 -1.525 -1.148
-1.888 -1.803 -0.719
-1.836 -1.751 0.134
-2.012 -1.549 -0.264
-1.68 -0.763 -1.841
-1.338 -0.763 -2.177
-1.113 -0.286 -2.269
-1.514 -0.292 -1.95
-1.941 -0.763 -1.438
-0.519 -2.361 -1.841
-0.413 -2.035 -2.177
-0.916 -2.057 -1.95
-0.02 -2.348 -1.95
-0.905 -2.641 -1.07
-0.126 -2.92 -0.672
-0.372 -2.814 -1.07
-0.996 -2.361 -1.546
-0.134 -2.641 -1.546
-0.668 -2.819 -0.653
-0.6 -2.609 -1.438
-0.406 -2.88 -0.217
-0.133 -2.819 0.212
-0.916 -2.714 -0.217
-0.634 -2.714 0.239
-0.795 -2.434 0.666
-0.339 -2.582 0.666
-0.287 -1.647 -2.429
-0.147 -1.216 -2.585
-0.648 -1.234 -2.485
-0.798 -1.674 -2.269
-0.147 -0.31 -2.585
-0.93 -0.763 -2.429
-0.477 -0.763 -2.585
-0.648 -0.292 -2.485
0.339 -2.582 -1.602
0.795 -2.434 -1.602
0.948 -2.034 -1.95
0.11 -1.969 -2.269
0.479 -2.237 -1.987
0.634 -2.714 -1.175
0.133 -2.819 -1.148
0.916 -2.714 -0.719
0.406 -2.88 -0.719
0.905 -2.641 0.134
0.372 -2.814 0.134
0.126 -2.92 -0.264
0.6 -2.609 0.502
0.996 -2.361 0.61
0.668 -2.819 -0.283
0.134 -2.641 0.61
0.519 -2.361 0.905
0.752 -1.31 -2.429
0.386 -1.043 -2.585
0.248 -1.525 -2.485
0.62 -1.803 -2.269
1.082 -1.549 -2.177
0.386 -0.483 -2.585
0.0 -0.763 -2.638
0.752 -0.216 -2.429
0.248 -0.001 -2.485
0.802 -0.763 -2.485
1.37 -2.434 -0.672
1.507 -2.204 -1.07
1.57 -1.904 -1.438
1.749 -2.034 -0.653
1.101 -2.505 -1.148
1.212 -2.204 -1.546
1.573 -2.237 -0.217
1.66 -1.969 0.239
1.317 -2.348 0.212
1.166 -2.582 -0.264
1.181 -1.031 -2.269
1.501 -1.272 -1.95
1.835 -1.003 -1.602
1.359 -1.751 -1.841
1.997 -1.272 -1.148
1.836 -1.751 -1.07
1.745 -1.471 -1.546
2.012 -1.549 -0.672
1.888 -1.803 -0.217
1.181 -0.495 -2.269
1.55 -0.763 -1.987
1.501 -0.254 -1.95
1.835 -0.523 -1.602
2.052 -0.763 -1.175
-0.77 -0.915 2.882
-0.957 -0.915 2.579
-0.87 -1.061 2.327
-0.699 -1.106 2.629
-0.997 -0.724 2.813
-1.111 -0.807 2.314
-1.108 -0.449 2.882
-1.166 -0.627 2.579
-1.278 -0.499 2.327
-1.358 -0.17 2.356
-1.268 -0.323 2.629
-1.303 -0.0 2.646
-1.165 -0.152 2.917
-0.863 -0.627 3.069
-0.953 -0.323 3.138
-0.984 -0.0 3.161
-0.75 -0.17 3.341
-1.108 0.449 2.882
-1.166 0.627 2.579
-1.278 0.499 2.327
-1.358 0.17 2.356
-1.268 0.323 2.629
-1.165 0.152 2.917
-0.953 0.323 3.138
-0.75 0.17 3.341
-0.863 0.627 3.069
-0.87 1.061 2.327
-0.699 1.106 2.629
-1.111 0.807 2.314
-0.997 0.724 2.813
-0.957 0.915 2.579
-0.77 0.915 2.882
-0.258 -1.344 2.356
-0.085 -1.306 2.629
-0.582 -1.239 2.356
-0.403 -1.239 2.646
-0.304 -0.936 3.161
-0.602 -0.807 3.138
-0.07 -0.766 3.341
-0.505 -1.061 2.917
-0.215 -1.155 2.917
-0.687 -0.499 3.282
-0.478 -0.347 3.442
-0.509 -0.0 3.478
-0.394 -0.66 3.341
-0.157 -0.484 3.478
-0.245 -0.178 3.541
-0.478 0.347 3.442
-0.394 0.66 3.341
-0.157 0.484 3.478
-0.687 0.499 3.282
-0.245 0.178 3.541
-0.582 1.239 2.356
-0.258 1.344 2.356
-0.403 1.239 2.646
-0.085 1.306 2.629
-0.602 0.807 3.138
-0.304 0.936 3.161
-0.07 0.766 3.341
-0.215 1.155 2.917
-0.505 1.061 2.917
0.575 -1.193 2.579
0.236 -1.303 2.579
0.08 -1.37 2.327
0.381 -1.172 2.813
0.632 -1.015 2.882
0.424 -1.306 2.314
0.085 -1.193 2.882
0.33 -1.015 3.069
0.012 -1.007 3.138
0.582 -0.822 3.138
0.263 -0.808 3.282
0.506 -0.579 3.341
0.412 -0.299 3.478
0.094 -0.288 3.541
0.182 -0.562 3.442
0.591 0.0 3.442
0.0 0.0 3.575
0.303 0.0 3.541
0.412 0.299 3.478
0.506 0.579 3.341
0.094 0.288 3.541
0.182 0.562 3.442
0.424 1.306 2.314
0.085 1.193 2.882
0.381 1.172 2.813
0.236 1.303 2.579
0.08 1.37 2.327
0.575 1.193 2.579
0.632 1.015 2.882
0.012 1.007 3.138
0.582 0.822 3.138
0.33 1.015 3.069
0.263 0.808 3.282
0.999 -0.936 2.356
1.054 -0.766 2.646
0.836 -1.007 2.629
0.74 -1.155 2.327
0.853 -0.808 2.917
1.161 -0.288 2.882
1.312 -0.178 2.579
1.199 -0.66 2.356
1.216 -0.484 2.629
1.327 -0.347 2.327
0.707 -0.303 3.341
1.032 -0.562 2.917
0.796 -0.579 3.161
0.961 -0.299 3.138
1.312 0.178 2.579
1.161 0.288 2.882
1.216 0.484 2.629
1.233 0.0 2.813
1.373 0.0 2.314
1.327 0.347 2.327
1.199 0.66 2.356
0.85 0.0 3.282
1.032 0.562 2.917
0.961 0.299 3.138
1.067 0.0 3.069
0.707 0.303 3.341
0.796 0.579 3.161
0.74 1.155 2.327
0.999 0.936 2.356
1.054 0.766 2.646
0.836 1.007 2.629
0.853 0.808 2.917
-1.57 -1.866 1.514
-1.951 -1.866 0.896
-1.774 -2.163 0.381
-1.425 -2.256 0.998
-2.033 -1.477 1.374
-2.265 -1.646 0.356
-2.707 -0.708 -0.147
-2.675 -0.363 -0.662
-2.367 -0.587 -1.28
-2.8 -0.0 -0.122
-2.479 -0.987 -0.764
-2.445 -1.347 -0.208
-2.26 -0.916 1.514
-2.378 -1.279 0.896
-2.606 -1.018 0.381
-2.769 -0.347 0.442
-2.586 -0.658 0.998
-2.657 -0.0 1.033
-2.376 -0.31 1.585
-1.76 -1.279 1.895
-1.944 -0.658 2.036
-2.007 -0.0 2.084
-1.529 -0.347 2.449
-2.176 0.0 -1.661
-1.732 0.0 -2.095
-2.707 0.708 -0.147
-2.675 0.363 -0.662
-2.367 0.587 -1.28
-2.479 0.987 -0.764
-2.445 1.347 -0.208
-2.513 0.0 -1.14
-2.26 0.916 1.514
-2.378 1.279 0.896
-2.606 1.018 0.381
-2.769 0.347 0.442
-2.586 0.658 0.998
-2.376 0.31 1.585
-1.944 0.658 2.036
-1.529 0.347 2.449
-1.76 1.279 1.895
-1.774 2.163 0.381
-1.425 2.256 0.998
-2.265 1.646 0.356
-2.033 1.477 1.374
-1.951 1.866 0.896
-1.57 1.866 1.514
-0.821 -2.527 1.033
-0.62 -1.909 2.084
-1.227 -1.646 2.036
-0.142 -1.562 2.449
-1.029 -2.163 1.585
-0.439 -2.355 1.585
-1.402 -1.018 2.329
-0.803 -1.347 2.449
-1.204 0.0 -2.422
-0.803 1.347 2.449
-1.402 1.018 2.329
-0.821 2.527 1.033
-1.227 1.646 2.036
-0.62 1.909 2.084
-0.142 1.562 2.449
-0.439 2.355 1.585
-1.029 2.163 1.585
1.172 -2.432 0.896
0.777 -2.39 1.374
1.29 -2.069 1.514
0.173 -2.432 1.514
0.672 -2.069 1.895
0.025 -2.053 2.036
1.186 -1.676 2.036
0.535 -1.648 2.329
1.033 -1.18 2.449
1.033 1.18 2.449
0.173 2.432 1.514
0.777 2.39 1.374
1.172 2.432 0.896
1.29 2.069 1.514
0.025 2.053 2.036
1.186 1.676 2.036
0.672 2.069 1.895
0.535 1.648 2.329
2.265 -1.646 -0.122
2.036 -1.909 0.442
2.149 -1.562 1.033
1.705 -2.053 0.998
1.739 -1.648 1.585
2.376 -0.31 -1.351
2.586 -0.658 -0.764
2.769 -0.347 -0.208
2.378 -1.279 -0.662
2.606 -1.018 -0.147
2.367 -0.587 1.514
2.675 -0.363 0.896
2.445 -1.347 0.442
2.479 -0.987 0.998
2.707 -0.708 0.381
1.441 -0.618 2.449
2.104 -1.145 1.585
1.624 -1.18 2.084
1.96 -0.61 2.036
2.007 0.0 -1.85
2.376 0.31 -1.351
2.657 0.0 -0.799
2.586 0.658 -0.764
2.606 1.018 -0.147
2.378 1.279 -0.662
2.769 0.347 -0.208
2.675 0.363 0.896
2.367 0.587 1.514
2.479 0.987 0.998
2.513 0.0 1.374
2.8 0.0 0.356
2.707 0.708 0.381
2.445 1.347 0.442
1.732 0.0 2.329
2.104 1.145 1.585
1.96 0.61 2.036
2.176 0.0 1.895
1.441 0.618 2.449
1.624 1.18 2.084
2.265 1.646 -0.122
2.036 1.909 0.442
2.149 1.562 1.033
1.705 2.053 0.998
1.739 1.648 1.585
-1.236 0.233 -2.468
-1.805 1.745 -1.727
-1.866 0.763 -1.993
-1.486 0.763 -2.366
-1.236 1.293 -2.468
-1.681 1.286 -2.114
-1.393 1.775 -2.155
-2.321 1.37 -0.695
-2.294 1.074 -1.136
-2.03 1.266 -1.666
-2.126 1.61 -1.224
-2.097 1.918 -0.747
-2.156 0.763 -1.546
-1.492 2.176 -1.727
-1.295 2.783 -0.695
-1.843 2.102 -1.253
-1.462 2.523 -1.224
-1.746 2.4 -0.747
-1.521 2.619 -0.241
-1.222 2.698 0.288
-1.943 2.174 -0.263
-1.673 2.363 0.2
-0.164 0.26 -2.819
-0.72 0.24 -2.708
-0.319 1.745 -2.646
-0.164 1.266 -2.819
-1.033 0.763 -2.646
-0.529 0.763 -2.819
-0.72 1.286 -2.708
-0.886 1.775 -2.468
-0.577 2.538 -1.993
-0.459 2.176 -2.366
-0.022 2.523 -2.114
-1.017 2.2 -2.114
-0.148 2.849 -1.666
-0.742 3.047 -0.673
-0.413 3.041 -1.136
-1.005 2.849 -1.136
-0.14 3.158 -0.695
-0.666 2.813 -1.546
-1.106 2.538 -1.666
-1.017 2.93 -0.189
-0.451 3.114 -0.189
-0.704 2.93 0.317
-0.148 3.047 0.288
-0.376 2.783 0.791
-0.883 2.619 0.791
0.836 0.156 -2.646
0.428 0.452 -2.819
0.428 1.074 -2.819
0.0 0.763 -2.878
1.202 1.636 -2.366
0.836 1.37 -2.646
0.275 1.61 -2.708
0.689 1.918 -2.468
0.89 0.763 -2.708
0.376 2.783 -1.727
0.883 2.619 -1.727
0.122 2.102 -2.468
0.532 2.4 -2.155
1.052 2.174 -2.114
0.148 3.047 -1.224
0.704 2.93 -1.253
0.451 3.114 -0.747
1.017 2.93 -0.747
0.742 3.047 -0.263
0.148 2.849 0.73
0.666 2.813 0.61
0.413 3.041 0.2
0.14 3.158 -0.241
1.005 2.849 0.2
1.106 2.538 0.73
1.311 0.465 -2.468
1.311 1.061 -2.468
1.721 0.763 -2.155
1.668 1.328 -2.114
2.038 1.029 -1.727
1.51 1.86 -1.993
2.218 1.328 -1.224
2.235 1.636 -0.695
2.039 1.86 -1.136
1.938 1.549 -1.666
2.097 1.918 -0.189
1.521 2.619 -0.695
1.222 2.698 -1.224
1.943 2.174 -0.673
1.673 2.363 -1.136
1.346 2.363 -1.666
1.744 2.03 -1.546
1.295 2.783 -0.241
1.746 2.4 -0.189
1.462 2.523 0.288
-1.492 -2.176 -1.727
-1.295 -2.783 -0.695
-1.462 -2.523 -1.224
-1.843 -2.102 -1.253
-1.746 -2.4 -0.747
-1.673 -2.363 0.2
-1.521 -2.619 -0.241
-1.222 -2.698 0.288
-1.943 -2.174 -0.263
-1.805 -1.745 -1.727
-1.236 -1.293 -2.468
-1.393 -1.775 -2.155
-1.681 -1.286 -2.114
-2.321 -1.37 -0.695
-2.294 -1.074 -1.136
-2.03 -1.266 -1.666
-2.126 -1.61 -1.224
-2.097 -1.918 -0.747
-1.866 -0.763 -1.993
-1.486 -0.763 -2.366
-1.236 -0.233 -2.468
-2.156 -0.763 -1.546
-0.577 -2.538 -1.993
-0.459 -2.176 -2.366
-1.017 -2.2 -2.114
-0.022 -2.523 -2.114
-1.005 -2.849 -1.136
-0.14 -3.158 -0.695
-0.413 -3.041 -1.136
-1.106 -2.538 -1.666
-0.148 -2.849 -1.666
-0.742 -3.047 -0.673
-0.666 -2.813 -1.546
-0.451 -3.114 -0.189
-0.148 -3.047 0.288
-1.017 -2.93 -0.189
-0.704 -2.93 0.317
-0.883 -2.619 0.791
-0.376 -2.783 0.791
-0.319 -1.745 -2.646
-0.164 -1.266 -2.819
-0.72 -1.286 -2.708
-0.886 -1.775 -2.468
-0.164 -0.26 -2.819
-1.033 -0.763 -2.646
-0.529 -0.763 -2.819
-0.72 -0.24 -2.708
0.376 -2.783 -1.727
0.883 -2.619 -1.727
1.052 -2.174 -2.114
0.122 -2.102 -2.468
0.532 -2.4 -2.155
0.704 -2.93 -1.253
0.148 -3.047 -1.224
1.017 -2.93 -0.747
0.451 -3.114 -0.747
1.005 -2.849 0.2
0.413 -3.041 0.2
0.14 -3.158 -0.241
0.666 -2.813 0.61
1.106 -2.538 0.73
0.742 -3.047 -0.263
0.148 -2.849 0.73
0.836 -1.37 -2.646
0.428 -1.074 -2.819
0.275 -1.61 -2.708
0.689 -1.918 -2.468
1.202 -1.636 -2.366
0.428 -0.452 -2.819
0.0 -0.763 -2.878
0.836 -0.156 -2.646
0.89 -0.763 -2.708
1.521 -2.619 -0.695
1.673 -2.363 -1.136
1.744 -2.03 -1.546
1.943 -2.174 -0.673
1.222 -2.698 -1.224
1.346 -2.363 -1.666
1.746 -2.4 -0.189
1.462 -2.523 0.288
1.295 -2.783 -0.241
1.311 -1.061 -2.468
1.668 -1.328 -2.114
2.038 -1.029 -1.727
1.51 -1.86 -1.993
2.218 -1.328 -1.224
2.039 -1.86 -1.136
1.938 -1.549 -1.666
2.235 -1.636 -0.695
2.097 -1.918 -0.189
1.311 -0.465 -2.468
1.721 -0.763 -2.155
-0.855 -1.016 2.957
-1.062 -1.016 2.621
-0.776 -1.228 2.677
-1.107 -0.804 2.881
-1.23 -0.499 2.957
-1.295 -0.696 2.621
-1.408 -0.359 2.677
-1.446 -0.0 2.696
-1.294 -0.169 2.996
-0.959 -0.696 3.165
-1.059 -0.359 3.242
-1.093 -0.0 3.268
-0.833 -0.189 3.467
-1.23 0.499 2.957
-1.295 0.696 2.621
-1.408 0.359 2.677
-1.294 0.169 2.996
-1.059 0.359 3.242
-0.833 0.189 3.467
-0.959 0.696 3.165
-0.776 1.228 2.677
-1.107 0.804 2.881
-1.062 1.016 2.621
-0.855 1.016 2.957
-0.094 -1.45 2.677
-0.447 -1.376 2.696
-0.338 -1.039 3.268
-0.668 -0.896 3.242
-0.077 -0.85 3.467
-0.56 -1.178 2.996
-0.239 -1.282 2.996
-0.763 -0.554 3.402
-0.53 -0.385 3.579
-0.565 -0.0 3.619
-0.437 -0.733 3.467
-0.175 -0.538 3.619
-0.272 -0.198 3.69
-0.53 0.385 3.579
-0.437 0.733 3.467
-0.175 0.538 3.619
-0.763 0.554 3.402
-0.272 0.198 3.69
-0.447 1.376 2.696
-0.094 1.45 2.677
-0.668 0.896 3.242
-0.338 1.039 3.268
-0.077 0.85 3.467
-0.239 1.282 2.996
-0.56 1.178 2.996
0.638 -1.324 2.621
0.262 -1.446 2.621
0.423 -1.301 2.881
0.702 -1.127 2.957
0.094 -1.324 2.957
0.366 -1.127 3.165
0.014 -1.118 3.242
0.646 -0.912 3.242
0.291 -0.897 3.402
0.562 -0.642 3.467
0.457 -0.332 3.619
0.104 -0.32 3.69
0.203 -0.624 3.579
0.656 0.0 3.579
0.0 0.0 3.727
0.336 0.0 3.69
0.457 0.332 3.619
0.562 0.642 3.467
0.104 0.32 3.69
0.203 0.624 3.579
0.094 1.324 2.957
0.423 1.301 2.881
0.262 1.446 2.621
0.638 1.324 2.621
0.702 1.127 2.957
0.014 1.118 3.242
0.646 0.912 3.242
0.366 1.127 3.165
0.291 0.897 3.402
1.17 -0.85 2.696
0.928 -1.118 2.677
0.947 -0.897 2.996
1.289 -0.32 2.957
1.457 -0.198 2.621
1.35 -0.538 2.677
0.785 -0.336 3.467
1.146 -0.624 2.996
0.884 -0.642 3.268
1.067 -0.332 3.242
1.457 0.198 2.621
1.289 0.32 2.957
1.35 0.538 2.677
1.368 0.0 2.881
0.943 0.0 3.402
1.146 0.624 2.996
1.067 0.332 3.242
1.185 0.0 3.165
0.785 0.336 3.467
0.884 0.642 3.268
1.17 0.85 2.696
0.928 1.118 2.677
0.947 0.897 2.996
